chapter,verse,source_ranges,mirror_ranges,local_records,source_sha
17,47,1,1,1,659f5786c58d09a0eb1e1c947f2e49fca6e4200d
17,48,1,1,1,659f5786c58d09a0eb1e1c947f2e49fca6e4200d
17,49,1,1,1,659f5786c58d09a0eb1e1c947f2e49fca6e4200d
17,50,1,1,1,659f5786c58d09a0eb1e1c947f2e49fca6e4200d
17,51,1,1,1,659f5786c58d09a0eb1e1c947f2e49fca6e4200d
17,52,1,1,1,659f5786c58d09a0eb1e1c947f2e49fca6e4200d
17,53,1,1,1,659f5786c58d09a0eb1e1c947f2e49fca6e4200d
17,54,1,1,1,659f5786c58d09a0eb1e1c947f2e49fca6e4200d
17,55,1,1,1,659f5786c58d09a0eb1e1c947f2e49fca6e4200d
17,56,1,1,1,659f5786c58d09a0eb1e1c947f2e49fca6e4200d
17,57,1,1,1,659f5786c58d09a0eb1e1c947f2e49fca6e4200d
17,58,1,1,1,659f5786c58d09a0eb1e1c947f2e49fca6e4200d
18,1,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,2,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,3,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,4,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,5,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,6,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,7,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,8,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,9,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,10,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,11,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,12,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,13,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,14,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,15,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,16,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,17,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,18,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,19,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,20,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,21,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,22,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,23,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,24,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,25,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,26,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,27,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,28,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,29,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,30,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,31,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,32,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,33,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,34,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,35,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,36,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,37,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,38,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,39,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,40,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,41,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,42,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,43,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,44,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,45,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,46,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,47,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
18,48,1,1,1,1a4f1e35f42adc75ba22096e408aa9dde38ae85d
19,1,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,2,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,3,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,4,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,5,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,6,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,7,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,8,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,9,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,10,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,11,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,12,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,13,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,14,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,15,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,16,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,17,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,18,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,19,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,20,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,21,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,22,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,23,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,24,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,25,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,26,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,27,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,28,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,29,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,30,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,31,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,32,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,33,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,34,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,35,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,36,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,37,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,38,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,39,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,40,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,41,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,42,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,43,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,44,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
19,45,1,1,1,06f34beab2553cf112b89769ce66aa9d8396b4d9
20,1,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,2,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,3,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,4,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,5,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,6,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,7,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,8,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,9,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,10,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,11,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,12,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,13,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,14,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,15,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,16,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,17,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,18,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,19,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,20,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,21,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,22,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,23,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,24,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,25,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,26,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,27,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,28,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,29,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,30,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,31,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,32,0,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,33,0,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,34,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,35,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,36,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
20,37,1,1,1,38016389f70fa4da417dc976223b984d4b63e509
21,1,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,2,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,3,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,4,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,5,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,6,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,7,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,8,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,9,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,10,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,11,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,12,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,13,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,14,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,15,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,16,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,17,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,18,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,19,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,20,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,21,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,22,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,23,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,24,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,25,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,26,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,27,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,28,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,29,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,30,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,31,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,32,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,33,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,34,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,35,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,36,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,37,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,38,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,39,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,40,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,41,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,42,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
21,43,1,1,1,69f3d256dddc17e948cf3145e5ca0f280dd7c72c
22,1,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,2,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,3,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,4,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,5,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,6,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,7,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,8,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,9,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,10,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,11,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,12,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,13,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,14,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,15,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,16,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,17,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,18,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,19,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,20,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,21,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,22,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,23,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,24,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,25,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,26,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,27,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,28,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,29,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,30,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,31,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,32,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,33,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,34,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,35,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,36,2,1,2,752e62aced77e067b223fdfa022352d60f693ff7
22,37,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,38,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,39,0,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,40,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,41,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,42,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,43,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,44,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,45,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,46,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,47,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,48,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,49,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,50,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,51,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,52,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,53,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,54,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,55,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,56,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,57,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,58,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,59,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,60,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
22,61,1,1,1,752e62aced77e067b223fdfa022352d60f693ff7
23,1,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,2,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,3,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,4,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,5,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,6,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,7,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,8,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,9,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,10,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,11,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,12,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,13,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,14,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,15,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,16,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,17,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,18,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,19,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,20,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,21,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,22,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,23,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,24,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,25,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,26,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,27,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,28,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,29,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,30,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,31,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,32,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,33,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,34,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,35,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,36,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,37,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,38,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,39,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,40,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,41,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,42,2,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,43,0,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,44,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,45,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,46,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,47,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,48,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,49,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,50,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,51,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,52,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,53,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,54,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,55,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,56,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,57,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,58,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,59,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,60,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
23,61,1,1,1,d1249d0ef8d58de8986490a97a5d6b0857fbea5d
24,1,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,2,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,3,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,4,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,5,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,6,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,7,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,8,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,9,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,10,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,11,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,12,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,13,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,14,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,15,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,16,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,17,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,18,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,19,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,20,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,21,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,22,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,23,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,24,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,25,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,26,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,27,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,28,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
24,29,1,1,1,9652795a5e2dd4f13b26c46d1013042f079a3de7
25,1,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,2,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,3,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,4,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,5,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,6,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,7,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,8,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,9,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,10,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,11,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,12,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,13,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,14,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,15,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,16,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,17,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,18,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,19,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,20,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,21,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,22,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,23,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,24,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,25,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,26,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,27,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,28,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,29,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,30,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,31,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,32,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,33,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,34,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
25,35,1,1,1,8e596a7fdd5dbb3df3021a1dbb0ce4bda4a78b39
